web-scraper-order,web-scraper-start-url,image-src,prix,adresse,superficie,Infos,Infos-href
"1740011203-802","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2899882_uploaded_image1_1611062880.jpg","600 000 CFA","Thies, Sénégal","225","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-225-m-thies-2899882"
"1740011207-803","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2900918_uploaded_image1_1611095117.jpg","Prix sur demande","Dakar, Sénégal","150","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-m-dakar-deni-biram-ndao-2900918"
"1740011216-804","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2901055_uploaded_image1_1611101807.jpg","Prix sur demande","Dakar, Sénégal","28 m2","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-guediawaye-2901055"
"1740011221-805","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2901553_uploaded_image1_1611136102.jpg","2 000 000 CFA","Diamniadio, Sénégal","150","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-dakar-2901553"
"1740011227-806","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2901730_uploaded_image1_1611141523.jpg","110 000 000 CFA","Mbour, Sénégal","10000","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-1-ha-mbour-nguering-serere-2901730"
"1740011231-807","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2901847_uploaded_image1_1611145392.jpg","18 000 CFA","Rufisque, Sénégal","270000 m2","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-27-hectares-sangalkam-2901847"
"1740011238-808","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2901859_uploaded_image1_1611145755.jpg","9 000 000 CFA","Keur Massar, Sénégal","150 m2","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-keur-massar-2901859"
"1740011242-809","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2902609_uploaded_image1_1611167981.jpg","Prix sur demande","Thies, Sénégal","300","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-300m-thies-2902609"
"1740011246-810","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2902895_uploaded_image1_1611179694.jpg","300 000 CFA","Ouakam, Dakar, Sénégal","225 m2","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-thies-2902895"
"1740011251-811","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2904577_uploaded_image1_1611246783.jpg","60 000 000 CFA","Ouest Foire, Dakar, Sénégal","150","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-ouest-foire-2904577"
"1740011256-812","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2904582_uploaded_image1_1611246872.jpg","75 000 000 CFA","Ouest Foire, Dakar, Sénégal","230","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-230-m-ouest-foire-2904582"
"1740011261-813","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2905250_uploaded_image1_1611271152.jpg","1 350 000 CFA","Dakar, Sénégal","150","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-m-lac-rose-2905250"
"1740011265-814","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2905372_uploaded_image1_1611280155.jpg","3 500 000 CFA","Keur Massar, Sénégal","150 m2","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-lac-rose-2905372"
"1740011268-815","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2905482_uploaded_image1_1611301035.jpg","15 000 000 CFA","Keur Massar, Sénégal","160","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-160-m-keur-massar-2905482"
"1740011272-816","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2905533_uploaded_image1_1611302632.jpg","28 000 000 CFA","Pikine, Sénégal","225","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-225-m-pikine-2905533"
"1740011275-817","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2905547_uploaded_image1_1611303383.jpg","17 000 000 CFA","Rufisque, Sénégal","170","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-170-m2-rufisque-2905547"
"1740011280-818","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2905688_uploaded_image1_1611309031.jpg","150 000 000 CFA","Thies, Sénégal","30000 m2","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-3-hectares-thies-2905688"
"1740011285-819","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2905817_uploaded_image1_1611313034.jpg","Prix sur demande","Keur Massar, Sénégal","150 m2","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-keur-massar-2905817"
"1740011288-820","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2906211_uploaded_image1_1611325413.jpg","Prix sur demande","Cambérène, Dakar, Sénégal","","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-zac-mbao-2906211"
"1740011291-821","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2906449_uploaded_image1_1611332701.jpg","18 000 CFA","Keur Massar, Sénégal","20000 m2","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-lac-rose-2906449"
"1740011293-822","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2906450_uploaded_image1_1611332713.jpg","4 500 000 CFA","Toubab Dialao, Sénégal","450 m2","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-450-m-toubab-dialaw-2906450"
"1740011298-823","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2906488_uploaded_image1_1611334335.jpg","1 500 000 CFA","Kaolack, Sénégal","600","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-600-m-porokhane-2906488"
"1740011308-824","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2906495_uploaded_image1_1611334787.jpg","1 500 000 CFA","Kaolack, Sénégal","600","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-600-m-porokhane-2906495"
"1740011311-825","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2906510_uploaded_image1_1611335270.jpg","1 500 000 CFA","Kaolack, Sénégal","600","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-600-m-porokhane-2906510"
"1740011313-826","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2906513_uploaded_image1_1611335476.jpg","1 500 000 CFA","Kaolack, Sénégal","600","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-600-m2-porokhane-2906513"
"1740011320-827","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2907043_uploaded_image1_1611363721.jpg","250 000 000 CFA","Thies, Sénégal","","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-20-hectares-thies-notto-gouye-salam-2907043"
"1740011328-828","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2907296_uploaded_image1_1611393511.jpg","8 000 000 CFA","Dakar, Sénégal","300","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-300-m-dakar-2907296"
"1740011332-829","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2907734_uploaded_image2_1611409733.jpeg","3 000 000 CFA","Dakar, Sénégal","150","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150m-dakar-2907734"
"1740011338-830","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2908021_uploaded_image1_1611421859.jpg","Prix sur demande","Almadies, Dakar, Sénégal","3900 m2","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-almadies-2908021"
"1740011342-831","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2908346_uploaded_image1_1611435714.jpg","2 500 000 CFA","Thies, Sénégal","","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-kayar-2908346"
"1740011349-832","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2908494_uploaded_image1_1611445459.jpg","3 500 000 CFA","Mbour, Sénégal","300","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-300-m-sindia-2908494"
"1740011355-833","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2908569_uploaded_image1_1611451088.jpg","1 500 000 000 CFA","Thies, Sénégal","20000","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-20-hectares-thies-2908569"
"1740011363-834","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2909325_uploaded_image1_1611506428.jpg","6 000 000 CFA","Dakar, Sénégal","150 m2","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/ventes-parcelles-sangalkam-et-lac-rose-2909325"
"1740011369-835","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2909371_uploaded_image1_1611508354.jpg","40 000 000 CFA","Mbour, Sénégal","600","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-600m-mbour-2909371"
"1740011373-836","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2909397_uploaded_image1_1611509163.jpg","13 000 CFA","Niaga, Sénégal","480000","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-48-ha-bambilor-2909397"
"1740011378-837","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2909923_uploaded_image1_1611533664.jpg","35 000 000 CFA","Mboro, Sénégal","2500","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-2500-m2-mboro-2909923"
"1740011385-838","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2909942_uploaded_image1_1611534782.jpg","24 000 000 CFA","Keur Massar, Sénégal","158","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-158-keur-massar-2909942"
"1740011388-839","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2909949_uploaded_image1_1611535145.jpg","32 000 000 CFA","Mboro, Sénégal","1300","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-1300-m2-mboro-2909949"
"1740011394-840","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2909999_uploaded_image1_1611540916.jpg","2 500 000 CFA","Mbour, Sénégal","300","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-mbour-2909999"
"1740011399-841","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2910449_uploaded_image1_1611571202.jpg","8 000 000 CFA","Biscuiterie, Dakar, Sénégal","150 m2","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-150-m2-zac-mbao-2910449"
"1740011404-842","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2910864_uploaded_image1_1611582809.jpg","3 000 000 CFA","Patte d'oie, Dakar, Sénégal","150 m2","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-gorom-2-2910864"
"1740011407-843","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2911116_uploaded_image1_1611591278.jpg","25 000 CFA","Diamniadio, Sénégal","10000","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-1-ha-diamniadio-2911116"
"1740011410-844","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2911117_uploaded_image1_1611591285.jpg","2 000 000 CFA","Diamniadio, Sénégal","150 m2","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-sebikotane-2911117"
"1740011416-845","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2911126_uploaded_image1_1611591486.jpg","4 500 000 CFA","Sebikotane, Sénégal","180 m2","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-sebi-ponty-2911126"
"1740011421-846","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2911485_uploaded_image1_1611605575.jpg","500 000 CFA","Grand Yoff, Dakar, Sénégal","","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-thies-2911485"
"1740011426-847","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2911558_uploaded_image1_1611608065.jpg","65 000 000 CFA","Dakar, Sénégal","160 m2","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-160-m-recasement-almadie-2911558"
"1740011429-848","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2911730_uploaded_image1_1611613949.jpg","350 000 CFA","Thies, Sénégal","225 m2","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-thies-2911730"
"1740011432-849","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2911882_uploaded_image1_1611621896.jpg","45 000 000 CFA","Dakar Plateau, Dakar, Sénégal","190","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-190-m2-dakar-rufisque-2911882"
"1740011437-850","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2911887_uploaded_image1_1611622226.jpg","18 000 000 CFA","Dakar Plateau, Dakar, Sénégal","150","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-dakar-rufisque-2911887"
"1740011441-851","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2911891_uploaded_image1_1611622463.jpg","15 000 000 CFA","Dakar Plateau, Dakar, Sénégal","150","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-dakar-rufisque-2911891"
"1740011446-852","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2911962_uploaded_image1_1611635627.jpg","5 000 000 CFA","Mbour, Sénégal","400","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-400-m2-mbour-2911962"
"1740011453-853","https://sn.coinafrique.com/categorie/terrains?page=109","https://images.coinafrique.com/thumb_2912439_uploaded_image1_1611655866.jpg","60 000 CFA","Saly, Sénégal","4100","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-4100-m-saly-2912439"
